POINT_ID,LC0_Desc,BDsample_0,coarse_mas,BDfine_0_2,coarse_vol,,
,Land Cover (Eurostat),BDsample_0_20_2018,coarse_mass_fraction,BDfine_0_20_2018_approx,coarse_volume_fraction_approx,,
47803020,Cropland,1.287,0.47,0.888,0.233,,
47822974,Grassland,1.291,0.16,1.178,0.079,,
47843026,Grassland,1.04,0.19,0.912,0.076,,
47903014,Cropland,1.458,0.08,1.404,0.045,,
47942996,Cropland,1.282,0.09,1.221,0.044,,
48022972,Cropland,1.642,0.23,1.479,0.145,,
48122968,Woodland,0.618,0.08,0.579,0.019,,
48142980,Woodland,0.989,0.34,0.75,0.129,,
46782946,Woodland,0.53,0.15,0.464,0.031,,
47102944,Cropland,1.265,0.14,1.167,0.068,,
47142960,Grassland,1.154,0.03,1.134,0.013,,
47182934,Grassland,1.035,0.17,0.921,0.068,,
47182946,Grassland,1.13,0.08,1.077,0.035,,
47242926,Woodland,0.861,0.17,0.757,0.056,,
47262918,Cropland,1.276,0.19,1.14,0.093,,
47282938,Cropland,1.312,0.07,1.264,0.035,,
47342890,Cropland,1.49,0.08,1.436,0.046,,
47382884,Cropland,1.518,0.1,1.451,0.058,,
47522908,Grassland,1.168,0.03,1.148,0.013,,
47542880,Cropland,1.552,0.11,1.478,0.066,,
47542970,Grassland,0.485,0.01,0.481,0.002,,
47582914,Woodland,1.19,0.11,1.115,0.05,,
47642916,Cropland,1.113,0.07,1.067,0.03,,
47682888,Woodland,1.396,0.15,1.291,0.081,,
47702884,Woodland,1.55,0.08,1.497,0.048,,
47722924,Woodland,1.034,0.27,0.845,0.107,,
47762888,Cropland,1.4,0.02,1.386,0.011,,
48002880,Cropland,1.515,0.05,1.482,0.029,,
48082906,Cropland,1.399,0.08,1.345,0.043,,
48122896,Cropland,1.5,0.03,1.48,0.017,,
48242890,Cropland,1.45,0.12,1.367,0.067,,
48282884,Cropland,1.429,0.07,1.382,0.038,,
48282902,Cropland,1.362,0.07,1.314,0.037,,
48302874,Cropland,1.359,0.06,1.319,0.031,,
48442898,Cropland,1.432,0.01,1.426,0.006,,
48662892,Cropland,1.544,0.31,1.305,0.184,,
48123032,Woodland,0.803,0.15,0.715,0.046,,
48142998,Cropland,1.19,0.15,1.086,0.069,,
48222982,Cropland,1.546,0.07,1.5,0.042,,
48263042,Woodland,0.842,0.1,0.783,0.032,,
48263050,Cropland,1.562,0.16,1.451,0.096,,
48303040,Woodland,0.745,0.2,0.632,0.057,,
48562914,Cropland,1.52,0.28,1.309,0.164,,
48622960,Shrubland,1.207,0.12,1.125,0.056,,
48702966,Cropland,1.38,0.08,1.326,0.042,,
48722916,Cropland,1.41,0.06,1.369,0.033,,
48722938,Cropland,1.52,0.09,1.46,0.053,,
48802924,Woodland,1.014,0.1,0.949,0.039,,
48902970,Grassland,1.29,0.1,1.222,0.05,,
48942910,Woodland,1.303,0.13,1.212,0.065,,
48942960,Cropland,1.393,0.13,1.303,0.07,,
49102936,Grassland,1.402,0.12,1.319,0.065,,
48442996,Cropland,1.442,0.39,1.122,0.216,,
48483018,Grassland,1.191,0.01,1.185,0.005,,
48782998,Woodland,1.1,0.25,0.922,0.106,,
48803000,Cropland,1.393,0.19,1.256,0.102,,
49083010,Cropland,1.182,0.09,1.121,0.041,,
49142992,Cropland,1.25,0.06,1.21,0.029,,
49162978,Woodland,1.076,0.2,0.938,0.083,,
49243008,Grassland,1.339,0.1,1.271,0.052,,
49302960,Woodland,1.081,0.13,0.994,0.054,,
49522970,Woodland,1.037,0.15,0.938,0.06,,
42622896,Cropland,1.475,0.02,1.462,0.011,,
42942840,Grassland,0.867,0.34,0.645,0.113,,
43162914,Cropland,1.289,0.19,1.153,0.094,,
43262834,Grassland,0.894,0.11,0.827,0.038,,
42462906,Cropland,1.458,0.05,1.425,0.028,,
41642752,Woodland,0.888,0.21,0.756,0.072,,
41782754,Woodland,0.812,0.29,0.634,0.091,,
41982722,Grassland,0.958,0.15,0.862,0.055,,
42182748,Cropland,1.125,0.29,0.913,0.125,,
42482812,Cropland,0.847,0.03,0.829,0.01,,
42502820,Grassland,1.06,0.14,0.967,0.057,,
42602746,Cropland,1.341,0.04,1.314,0.021,,
42682790,Woodland,0.997,0.07,0.953,0.027,,
42722806,Cropland,1.218,0.09,1.157,0.042,,
42802824,Woodland,0.878,0.23,0.733,0.078,,
42862808,Cropland,0.886,0.16,0.787,0.055,,
42942810,Grassland,0.885,0.32,0.675,0.109,,
43022764,Grassland,1.092,0.02,1.079,0.008,,
43182820,Cropland,1.283,0.04,1.256,0.02,,
43202746,Grassland,0.931,0.04,0.907,0.014,,
29261662,Cropland,1.366,0.12,1.283,0.063,,
44482834,Cropland,1.348,0.07,1.3,0.036,,
44762764,Grassland,0.662,0.18,0.569,0.046,,
45162820,Grassland,1.225,0.21,1.074,0.099,,
45222812,Cropland,1.277,0.16,1.164,0.079,,
45502846,Cropland,1.544,0.05,1.511,0.03,,
45562852,Grassland,1.319,0.05,1.285,0.025,,
44402962,Grassland,1.052,0.08,1,0.032,,
44562976,Grassland,1.138,0.08,1.084,0.035,,
44942974,Grassland,0.96,0.13,0.877,0.048,,
43842966,Cropland,1.417,0.06,1.377,0.033,,
43942996,Grassland,1.002,0.47,0.648,0.181,,
44042974,Cropland,0.983,0.12,0.906,0.045,,
44483006,Grassland,0.969,0.2,0.838,0.075,,
44603022,Cropland,1.202,0.36,0.922,0.166,,
43862872,Cropland,1.318,0.12,1.234,0.061,,
42602992,Cropland,1.368,0.1,1.299,0.053,,
43203016,Artificial land,1.234,0.11,1.159,0.052,,
43022722,Grassland,1.082,0.07,1.036,0.029,,
43542718,Grassland,0.966,0.11,0.896,0.041,,
43622816,Grassland,1.128,0.09,1.068,0.039,,
43682854,Grassland,1.056,0.12,0.977,0.049,,
43802766,Grassland,0.661,0.07,0.626,0.018,,
43822800,Cropland,1.295,0.2,1.151,0.1,,
43882828,Cropland,1.269,0.09,1.208,0.044,,
44062810,Cropland,1.586,0.08,1.533,0.049,,
45823278,Woodland,1.017,0.06,0.979,0.023,,
44643358,Cropland,1.556,0.07,1.51,0.042,,
44663338,Cropland,1.516,0.03,1.497,0.017,,
44783296,Grassland,1.399,0.03,1.379,0.016,,
44803324,Cropland,1.842,0.05,1.814,0.035,,
44823334,Cropland,1.49,0.1,1.422,0.057,,
44843230,Cropland,1.617,0.07,1.572,0.044,,
44883234,Woodland,1.55,0.09,1.49,0.054,,
45023284,Cropland,1.396,0.01,1.389,0.005,,
45063274,Woodland,1.32,0.05,1.287,0.025,,
45123304,Grassland,0.555,0.05,0.533,0.011,,
45183250,Woodland,1.488,0.03,1.469,0.017,,
45243306,Woodland,1.504,0.02,1.491,0.012,,
45443304,Woodland,1.052,0.02,1.039,0.008,,
45523324,Woodland,0.909,0.16,0.808,0.056,,
45703360,Cropland,1.385,0.03,1.365,0.016,,
45823296,Woodland,1.394,0.04,1.368,0.021,,
45843352,Cropland,1.452,0.07,1.405,0.039,,
45923252,Woodland,1.385,0.07,1.338,0.037,,
45923270,Woodland,1.368,0.02,1.355,0.011,,
45963310,Woodland,1.525,0.03,1.505,0.018,,
45983214,Woodland,1.187,0.16,1.075,0.073,,
46063266,Woodland,1.414,0.06,1.373,0.033,,
46103252,Woodland,1.262,0.06,1.222,0.029,,
46183264,Woodland,1.446,0.07,1.399,0.039,,
46283230,Woodland,1.31,0.07,1.263,0.035,,
46303244,Woodland,1.223,0.02,1.209,0.009,,
29361938,Shrubland,1.251,0.43,0.899,0.207,,
42303034,Cropland,1.334,0.2,1.189,0.103,,
42403002,Grassland,1.365,0.03,1.345,0.016,,
42403026,Cropland,1.286,0.03,1.266,0.015,,
42562962,Grassland,1.581,0.02,1.568,0.012,,
41823036,Cropland,1.475,0.09,1.414,0.051,,
42223056,Grassland,1.262,0.13,1.171,0.063,,
42263076,Woodland,1.011,0.3,0.801,0.117,,
42323042,Cropland,1.444,0.04,1.417,0.022,,
42323086,Cropland,1.356,0.11,1.28,0.057,,
42543054,Grassland,0.886,0.06,0.85,0.02,,
42543086,Woodland,0.593,0.12,0.536,0.027,,
42583038,Grassland,1.052,0.03,1.033,0.012,,
42683042,Grassland,0.866,0.05,0.837,0.017,,
42683078,Bareland,1.24,0.05,1.207,0.024,,
42743070,Woodland,1.2,0.08,1.146,0.037,,
42763074,Grassland,1.135,0.06,1.096,0.026,,
42443112,Woodland,0.902,0.47,0.571,0.163,,
42483154,Woodland,1.294,0.02,1.28,0.01,,
42543140,Woodland,1.147,0.09,1.087,0.04,,
42623116,Bareland,1.265,0.03,1.245,0.015,,
42643126,Bareland,1.212,0.05,1.178,0.023,,
42683096,Cropland,1.386,0.06,1.345,0.032,,
42763084,Woodland,1.189,0.05,1.156,0.023,,
42783106,Grassland,1.175,0.05,1.142,0.023,,
42903112,Woodland,1.167,0.06,1.127,0.027,,
42943084,Woodland,1.118,0.08,1.065,0.034,,
43023088,Cropland,1.399,0.04,1.372,0.022,,
43023106,Woodland,0.767,0.07,0.728,0.021,,
43043086,Woodland,1.455,0.04,1.429,0.022,,
43083104,Woodland,0.584,0.11,0.533,0.025,,
43123092,Grassland,1.215,0.04,1.188,0.019,,
43123120,Woodland,0.682,0.12,0.62,0.031,,
43123128,Grassland,1.353,0.17,1.232,0.088,,
43143096,Woodland,0.966,0.21,0.827,0.078,,
43263126,Woodland,0.906,0.1,0.844,0.035,,
44163400,Grassland,1.114,0.07,1.068,0.03,,
45063428,Grassland,0.745,0.05,0.718,0.014,,
45163414,Cropland,1.74,0.09,1.684,0.06,,
45283408,Cropland,1.538,0.06,1.499,0.035,,
45963382,Cropland,1.698,0.09,1.642,0.059,,
29482396,Woodland,0.503,0.51,0.273,0.099,,
29521930,Grassland,1.084,0.1,1.018,0.042,,
43583284,Woodland,0.966,0.04,0.941,0.015,,
43403168,Grassland,1.309,0.1,1.241,0.05,,
43663254,Cropland,1.506,0.04,1.48,0.023,,
42143270,Cropland,1.485,0.04,1.458,0.023,,
42483322,Cropland,1.402,0.12,1.319,0.065,,
42643222,Woodland,0.639,0.14,0.569,0.034,,
42763282,Cropland,1.421,0.03,1.401,0.016,,
42843218,Woodland,1.212,0.1,1.144,0.047,,
42863186,Woodland,0.813,0.15,0.725,0.047,,
43083270,Cropland,1.497,0.04,1.47,0.023,,
43223216,Woodland,0.959,0.12,0.883,0.044,,
43223266,Woodland,1.386,0.08,1.331,0.043,,
42403344,Grassland,0.739,0.01,0.733,0.003,,
42463356,Grassland,0.967,0.02,0.954,0.007,,
42623368,Grassland,1.174,0.05,1.141,0.023,,
42863320,Cropland,1.36,0.05,1.326,0.026,,
43023370,Cropland,1.28,0.07,1.233,0.034,,
43363356,Grassland,1.058,0.04,1.032,0.016,,
43423280,Woodland,0.915,0.07,0.872,0.025,,
43663296,Woodland,1.12,0.06,1.08,0.026,,
43663318,Woodland,0.914,0.04,0.89,0.014,,
41243258,Woodland,0.661,0.04,0.641,0.01,,
41263244,Cropland,1.361,0.06,1.321,0.031,,
41383284,Woodland,1.426,0.04,1.399,0.022,,
41403316,Cropland,1.318,0.02,1.305,0.01,,
41463292,Cropland,1.215,0.23,1.048,0.107,,
41523334,Grassland,0.335,0.01,0.332,0.001,,
41603342,Grassland,0.754,0.04,0.732,0.012,,
41643396,Woodland,1.219,0.03,1.199,0.014,,
41683290,Woodland,1.159,0.03,1.139,0.013,,
41743306,Cropland,1.432,0.02,1.418,0.011,,
41763334,Grassland,1.313,0.01,1.306,0.005,,
41783356,Wetlands,0.263,0.1,0.239,0.01,,
41903350,Grassland,1.113,0.05,1.08,0.021,,
29581942,Grassland,1.19,0.12,1.108,0.055,,
42503186,Woodland,0.272,0.25,0.209,0.026,,
40783066,Cropland,1.262,0.08,1.207,0.039,,
40903100,Cropland,1.161,0.01,1.154,0.004,,
41403088,Woodland,0.851,0.12,0.779,0.039,,
41063212,Grassland,1.328,0.03,1.308,0.015,,
41083172,Cropland,1.564,0.05,1.532,0.03,,
41303178,Woodland,1.461,0.04,1.434,0.022,,
41663232,Grassland,0.789,0.08,0.744,0.024,,
41783204,Cropland,1.473,0.05,1.44,0.028,,
41883208,Cropland,1.431,0.02,1.417,0.011,,
42083224,Woodland,0.574,0.1,0.528,0.022,,
42463162,Woodland,0.886,0.07,0.844,0.024,,
42583236,Cropland,1.301,0.07,1.253,0.035,,
42603190,Cropland,1.312,0.09,1.25,0.045,,
41883154,Woodland,1.097,0.16,0.988,0.067,,
41963126,Cropland,1.165,0.23,1,0.103,,
42183148,Woodland,1.028,0.23,0.87,0.091,,
29741732,Cropland,0.896,0.12,0.822,0.041,,
29761754,Grassland,1.165,0.19,1.031,0.085,,
41323026,Cropland,1.083,0.22,0.93,0.092,,
41543076,Grassland,1.131,0.04,1.104,0.017,,
41642978,Cropland,1.25,0.08,1.196,0.038,,
41783032,Cropland,1.475,0.08,1.421,0.045,,
41783068,Grassland,0.964,0.15,0.868,0.056,,
41883064,Grassland,0.681,0.06,0.65,0.016,,
40883024,Grassland,0.864,0.02,0.852,0.007,,
45923114,Woodland,0.599,0.04,0.58,0.009,,
45983142,Woodland,0.992,0.34,0.752,0.13,,
44963130,Woodland,0.824,0.14,0.742,0.044,,
45003106,Cropland,1.338,0.2,1.193,0.103,,
45323152,Grassland,1.561,0.23,1.394,0.138,,
29761880,Grassland,1.372,0.14,1.274,0.074,,
43983288,Woodland,1.098,0.06,1.058,0.025,,
44023246,Woodland,1.257,0.26,1.063,0.126,,
44043276,Woodland,0.571,0.02,0.562,0.004,,
44123180,Cropland,1.29,0.08,1.236,0.04,,
44143298,Woodland,0.554,0.01,0.549,0.002,,
44203300,Cropland,1.771,0.06,1.735,0.041,,
44223286,Grassland,1.372,0.03,1.352,0.016,,
44463286,Cropland,1.446,0.04,1.42,0.022,,
44483176,Cropland,1.437,0.06,1.397,0.033,,
44643268,Cropland,1.603,0.01,1.597,0.006,,
45023176,Woodland,0.963,0.05,0.932,0.019,,
42603492,Cropland,1.422,0.02,1.409,0.011,,
42683482,Cropland,1.469,0.06,1.429,0.034,,
42723522,Cropland,1.158,0.04,1.131,0.018,,
42763458,Cropland,1.463,0.07,1.416,0.039,,
42903450,Grassland,0.639,0.19,0.542,0.047,,
43043486,Cropland,1.532,0.16,1.421,0.094,,
43163458,Cropland,1.515,0.18,1.388,0.105,,
43843470,Artificial land,1.453,0.05,1.42,0.028,,
43863456,Cropland,1.654,0.07,1.609,0.045,,
29941888,Grassland,1.308,0.2,1.163,0.101,,
43283052,Grassland,0.766,0.17,0.669,0.05,,
43503136,Cropland,1.631,0.08,1.579,0.05,,
43543126,Cropland,1.289,0.04,1.262,0.02,,
43803090,Grassland,1.217,0.21,1.066,0.098,,
44163086,Woodland,1.016,0.19,0.889,0.074,,
44343058,Cropland,1.158,0.4,0.845,0.178,,
44403106,Cropland,1.412,0.01,1.405,0.005,,
44483096,Cropland,1.366,0.11,1.29,0.058,,
44623090,Cropland,1.621,0.07,1.576,0.044,,
30081890,Shrubland,1.242,0.18,1.114,0.086,,
30121906,Grassland,1.437,0.17,1.316,0.094,,
30122154,Cropland,1.313,0.2,1.168,0.101,,
30222150,Cropland,1.359,0.1,1.291,0.052,,
30242156,Cropland,1.423,0.17,1.302,0.093,,
43943536,Cropland,1.404,0.12,1.321,0.065,,
44023516,Cropland,1.471,0.06,1.431,0.034,,
44123522,Cropland,1.632,0.03,1.613,0.019,,
44283610,Cropland,1.884,0.06,1.851,0.043,,
42123628,Cropland,1.269,0.03,1.249,0.015,,
42403584,Cropland,1.195,0.05,1.161,0.023,,
42423538,Cropland,1.073,0.08,1.02,0.033,,
42423564,Cropland,1.471,0.02,1.458,0.011,,
42583542,Cropland,1.453,0.06,1.413,0.034,,
42783592,Cropland,1.596,0.15,1.494,0.092,,
42823644,Woodland,0.656,0.08,0.616,0.02,,
42863582,Cropland,1.908,0.04,1.887,0.029,,
42923574,Cropland,1.507,0.11,1.433,0.064,,
43083598,Cropland,1.574,0.05,1.541,0.03,,
43203586,Cropland,1.488,0.04,1.462,0.023,,
43283592,Cropland,1.427,0.07,1.38,0.038,,
43403554,Cropland,1.586,0.09,1.527,0.055,,
43403558,Cropland,1.409,0.07,1.362,0.038,,
43443572,Cropland,1.363,0.08,1.308,0.042,,
43543590,Cropland,1.319,0.04,1.292,0.02,,
43583564,Cropland,1.064,0.01,1.057,0.004,,
43623598,Grassland,1.167,0.02,1.154,0.009,,
42443656,Bareland,1.439,0.06,1.399,0.033,,
42543680,Grassland,1.444,0.05,1.41,0.028,,
42843682,Cropland,1.386,0.07,1.338,0.037,,
42863654,Cropland,1.518,0.08,1.464,0.047,,
42883694,Cropland,1.759,0.08,1.71,0.054,,
42903702,Cropland,1.487,0.13,1.398,0.074,,
43123686,Grassland,1.37,0.1,1.301,0.053,,
43123692,Cropland,1.316,0.09,1.255,0.046,,
43223702,Cropland,1.366,0.16,1.253,0.084,,
43303710,Cropland,1.406,0.05,1.372,0.027,,
43623698,Cropland,1.67,0.09,1.613,0.058,,
42263760,Cropland,1.398,0.01,1.391,0.005,,
42723778,Cropland,1.568,0.08,1.516,0.048,,
42903756,Cropland,1.166,0.04,1.139,0.018,,
42923736,Cropland,1.545,0.08,1.492,0.048,,
42963748,Cropland,1.36,0.32,1.111,0.167,,
43083770,Cropland,1.578,0.06,1.539,0.036,,
43163818,Cropland,1.648,0.13,1.563,0.082,,
43183752,Cropland,1.32,0.09,1.258,0.046,,
43223738,Woodland,0.774,0.02,0.763,0.006,,
43303764,Cropland,1.218,0.03,1.198,0.014,,
43303776,Woodland,0.753,0.05,0.726,0.014,,
43343760,Cropland,0.995,0.07,0.951,0.027,,
43343818,Cropland,1.357,0,1.357,0,,
50543998,Cropland,1.138,0.22,0.982,0.096,,
51184026,Woodland,0.935,0.02,0.922,0.007,,
51244042,Cropland,1.178,0.06,1.138,0.027,,
51264012,Woodland,0.277,0.1,0.252,0.011,,
51404082,Shrubland,0.913,0.06,0.877,0.021,,
51424072,Woodland,0.562,0.31,0.415,0.067,,
51444012,Cropland,1.318,0.06,1.277,0.03,,
51464094,Woodland,0.798,0.08,0.753,0.025,,
51684076,Bareland,1.332,0.05,1.299,0.026,,
51723994,Woodland,1.015,0.13,0.93,0.051,,
51724004,Woodland,0.78,0.06,0.747,0.018,,
51724084,Cropland,1.281,0.2,1.137,0.099,,
51724116,Cropland,1.152,0.1,1.084,0.044,,
51764034,Grassland,0.129,0.17,0.108,0.008,,
51904062,Grassland,1.217,0.17,1.097,0.08,,
51944092,Woodland,0.268,0.03,0.26,0.003,,
51963988,Grassland,0.232,0.02,0.227,0.002,,
51964006,Woodland,0.147,0.01,0.146,0.001,,
52044112,Woodland,1.282,0.05,1.249,0.025,,
52084098,Woodland,0.178,0.14,0.155,0.01,,
52144060,Woodland,0.423,0.07,0.397,0.011,,
52184152,Woodland,0.856,0.22,0.72,0.072,,
52204108,Shrubland,0.202,0.08,0.187,0.006,,
52223990,Woodland,0.513,0.09,0.475,0.018,,
52224014,Cropland,1.297,0.12,1.214,0.06,,
52264048,Cropland,1.193,0.08,1.139,0.037,,
52264066,Cropland,0.828,0.09,0.776,0.029,,
52304028,Woodland,1.066,0.14,0.972,0.057,,
52304118,Woodland,1.04,0.05,1.008,0.02,,
52324000,Cropland,1.333,0.07,1.286,0.036,,
52324108,Cropland,1.63,0.04,1.605,0.025,,
52344016,Cropland,1.365,0.25,1.178,0.131,,
52344084,Cropland,1.139,0.06,1.1,0.026,,
52363948,Woodland,0.754,0.07,0.716,0.02,,
52364022,Grassland,1.369,0.15,1.263,0.079,,
52364058,Cropland,1.503,0.07,1.456,0.04,,
52364076,Woodland,1.095,0.11,1.022,0.046,,
52404058,Cropland,1.733,0.11,1.664,0.073,,
52444130,Cropland,1.408,0.04,1.382,0.022,,
52504086,Cropland,1.466,0.12,1.384,0.068,,
52523980,Cropland,1.252,0.25,1.067,0.12,,
52524066,Cropland,1.339,0.12,1.256,0.062,,
52524106,Cropland,1.393,0.08,1.339,0.043,,
52544080,Woodland,1.031,0.21,0.888,0.083,,
52584068,Woodland,1.016,0.04,0.99,0.016,,
52584140,Artificial land,1.261,0.09,1.2,0.044,,
52624148,Cropland,1.364,0.04,1.338,0.021,,
52643988,Woodland,0.293,0.18,0.245,0.02,,
52664002,Cropland,1.39,0.12,1.307,0.064,,
52684014,Cropland,1.259,0.03,1.239,0.015,,
52684072,Cropland,1.328,0.07,1.281,0.036,,
52744114,Shrubland,0.841,0.1,0.782,0.032,,
52744126,Woodland,0.625,0.03,0.61,0.007,,
52764050,Cropland,1.484,0.08,1.431,0.046,,
52784000,Woodland,1.274,0.08,1.22,0.039,,
52804022,Cropland,1.354,0.14,1.256,0.073,,
52804044,Woodland,0.414,0.26,0.32,0.041,,
52844016,Shrubland,1.235,0.26,1.043,0.124,,
52883962,Artificial land,1.232,0.15,1.127,0.071,,
52884030,Grassland,1.635,0.13,1.549,0.082,,
52884048,Cropland,1.468,0.13,1.378,0.073,,
52943978,Bareland,1.456,0.06,1.416,0.034,,
52944068,Woodland,0.966,0.08,0.915,0.03,,
52944140,Grassland,1.291,0.13,1.201,0.065,,
52963982,Woodland,0.929,0.04,0.905,0.014,,
53004024,Cropland,1.282,0.13,1.191,0.064,,
53044014,Grassland,1.153,0.1,1.085,0.044,,
53044140,Cropland,0.508,0.03,0.496,0.006,,
53064066,Woodland,1.343,0.09,1.281,0.046,,
53064142,Woodland,0.526,0.01,0.522,0.002,,
53084148,Woodland,0.534,0.21,0.441,0.043,,
53103946,Cropland,0.885,0.4,0.614,0.136,,
53124130,Woodland,0.238,0.08,0.22,0.007,,
53283964,Woodland,1.197,0.17,1.077,0.078,,
53344166,Woodland,0.611,0.08,0.573,0.019,,
53443990,Woodland,1.395,0.02,1.382,0.011,,
53463988,Cropland,1.499,0.07,1.452,0.04,,
53483996,Woodland,1.276,0.01,1.269,0.005,,
54781758,Woodland,1.164,0.3,0.941,0.134,,
54921782,Shrubland,1.012,0.07,0.967,0.027,,
54961762,Cropland,1.341,0.08,1.287,0.041,,
55321790,Woodland,0.991,0.43,0.675,0.164,,
55441760,Cropland,1.262,0.05,1.229,0.024,,
55461754,Woodland,1.102,0.16,0.993,0.068,,
55681492,Cropland,0.997,0.03,0.978,0.012,,
56621496,Cropland,1.283,0.03,1.263,0.015,,
56861470,Cropland,0.82,0.2,0.7,0.063,,
56901488,Woodland,0.794,0.2,0.676,0.061,,
57121474,Cropland,0.819,0.12,0.749,0.038,,
57241480,Cropland,0.897,0.21,0.764,0.072,,
57461486,Woodland,0.883,0.3,0.688,0.102,,
57501486,Woodland,0.628,0.2,0.528,0.048,,
57621488,Woodland,0.768,0.19,0.659,0.056,,
57841488,Shrubland,0.756,0.06,0.723,0.017,,
30302136,Cropland,1.263,0.19,1.127,0.092,,
30342192,Cropland,1.176,0.04,1.15,0.018,,
55102078,Woodland,0.797,0.32,0.601,0.098,,
55362112,Grassland,0.709,0.07,0.672,0.019,,
55642142,Grassland,1.117,0.12,1.036,0.052,,
56142132,Grassland,1.249,0.18,1.121,0.086,,
56542136,Woodland,1.036,0.22,0.886,0.088,,
56622210,Cropland,0.866,0.19,0.748,0.063,,
56702146,Woodland,0.996,0.22,0.848,0.084,,
56762132,Woodland,0.888,0.13,0.808,0.044,,
56782152,Grassland,1.022,0.24,0.857,0.094,,
56802166,Woodland,1.201,0.13,1.112,0.06,,
56882134,Woodland,0.744,0.21,0.625,0.06,,
56922206,Cropland,1.117,0.13,1.029,0.056,,
53442034,Cropland,1.225,0.06,1.185,0.028,,
53482034,Cropland,1.363,0.11,1.287,0.058,,
53522078,Woodland,0.996,0.09,0.938,0.034,,
53581998,Woodland,0.985,0.27,0.801,0.102,,
53662034,Cropland,1.226,0.1,1.158,0.047,,
53702028,Cropland,1.22,0.06,1.18,0.028,,
53762052,Cropland,0.949,0.09,0.892,0.033,,
53782068,Cropland,0.998,0.17,0.886,0.065,,
53842010,Cropland,0.984,0.07,0.94,0.026,,
53922084,Cropland,1.29,0.23,1.121,0.114,,
54102054,Grassland,1.107,0.25,0.929,0.106,,
54102076,Cropland,0.729,0.36,0.519,0.101,,
54182062,Cropland,1.006,0.16,0.901,0.062,,
54282012,Cropland,1.133,0.11,1.059,0.048,,
54462066,Grassland,0.909,0.23,0.761,0.08,,
54482052,Grassland,0.949,0.16,0.847,0.058,,
54482070,Woodland,0.974,0.2,0.842,0.075,,
54522082,Grassland,1.015,0.04,0.989,0.016,,
54581990,Grassland,1.249,0.25,1.064,0.12,,
54662028,Woodland,1.029,0.19,0.901,0.075,,
54782100,Grassland,1.03,0.23,0.873,0.091,,
54842098,Bareland,0.991,0.19,0.865,0.072,,
54862104,Grassland,1.012,0.13,0.927,0.051,,
54962100,Bareland,0.947,0.25,0.781,0.091,,
52601984,Woodland,1.1,0.11,1.027,0.047,,
52602002,Cropland,1.177,0.1,1.109,0.045,,
52661964,Woodland,1.231,0.32,0.987,0.152,,
52701978,Grassland,1.433,0.17,1.312,0.094,,
52721944,Woodland,1.406,0.19,1.269,0.103,,
52861980,Cropland,1.258,0.07,1.21,0.034,,
52862002,Grassland,0.897,0.28,0.715,0.097,,
52881960,Cropland,1.492,0.19,1.356,0.109,,
52882004,Grassland,1.19,0.17,1.071,0.078,,
52882044,Artificial land,1.051,0.28,0.853,0.113,,
52901944,Woodland,1.351,0.22,1.19,0.114,,
52901970,Woodland,1.2,0.23,1.033,0.106,,
52902006,Woodland,0.944,0.17,0.835,0.062,,
52921964,Bareland,1.198,0.14,1.101,0.065,,
52942010,Grassland,0.988,0.19,0.862,0.072,,
53002008,Grassland,1.517,0.12,1.435,0.07,,
53002044,Grassland,1.551,0.13,1.463,0.078,,
53021976,Cropland,1.375,0.26,1.18,0.138,,
53041944,Woodland,0.983,0.19,0.857,0.072,,
53042028,Cropland,1.542,0.15,1.438,0.089,,
53042044,Grassland,1.453,0.19,1.316,0.106,,
53062014,Woodland,1.252,0.19,1.116,0.091,,
53081962,Woodland,0.806,0.17,0.706,0.053,,
53122034,Cropland,1.611,0.09,1.553,0.056,,
53162014,Grassland,1.14,0.16,1.03,0.07,,
53162024,Bareland,1.42,0.15,1.314,0.082,,
53201968,Cropland,1.193,0.23,1.027,0.105,,
53241950,Cropland,1.256,0.26,1.062,0.126,,
53261970,Shrubland,1.04,0.06,1.001,0.024,,
53301952,Woodland,1.282,0.12,1.199,0.059,,
53301974,Cropland,1.22,0.05,1.186,0.023,,
53342000,Grassland,1.324,0.06,1.283,0.031,,
53361972,Shrubland,1.32,0.33,1.062,0.168,,
53481974,Woodland,0.815,0.23,0.676,0.072,,
52141926,Shrubland,1.216,0.04,1.19,0.019,,
52181902,Woodland,0.857,0.41,0.585,0.135,,
52381876,Woodland,0.822,0.36,0.594,0.114,,
52521960,Woodland,1.251,0.13,1.161,0.063,,
52561940,Woodland,1.118,0.26,0.931,0.112,,
52581926,Woodland,1.169,0.21,1.02,0.094,,
52581944,Woodland,1.28,0.35,1.005,0.172,,
52601900,Woodland,0.385,0.19,0.321,0.028,,
52701914,Woodland,0.759,0.38,0.529,0.111,,
52721908,Shrubland,0.993,0.23,0.838,0.088,,
52861882,Grassland,0.856,0.37,0.614,0.122,,
54221900,Grassland,1.111,0.25,0.933,0.107,,
53041908,Woodland,0.68,0.29,0.522,0.076,,
53301920,Grassland,1.242,0.19,1.106,0.091,,
53381878,Grassland,1.459,0.19,1.322,0.107,,
53541918,Grassland,1.562,0.16,1.451,0.096,,
53581980,Woodland,0.806,0.23,0.668,0.071,,
53601946,Grassland,1.027,0.18,0.906,0.071,,
53641948,Grassland,0.958,0.28,0.769,0.103,,
53641966,Cropland,1.043,0.31,0.821,0.124,,
53741892,Grassland,1.267,0.25,1.082,0.122,,
